Gender,Height,Weight
Female,65.99794,141.8908
Female,59.80953,109.6574
Female,67.69151,163.9031
Female,61.01223,108.9679
Female,61.78961,123.6819
Female,63.42528,132.639
Female,61.33258,139.7922
Female,63.99932,145.6895
Female,69.31338,154.4845
Female,61.59407,122.2215
Female,64.88575,130.6158
Female,66.26437,141.2995
Female,64.07856,132.3665
Female,61.92651,131.736
Female,63.75307,129.873
Female,63.9953,130.5777
Female,60.30387,120.6224
Female,66.05475,157.6755
Female,68.44057,153.5842
Female,64.68754,119.0247
Female,63.61243,123.7433
Female,57.9685,118.7206
Female,62.99355,136.6739
Female,62.65704,131.7314
Female,65.78808,160.831
Female,60.24553,135.512
Female,64.51635,124.5925
Female,64.43671,151.9238
Female,61.82565,121.2776
Female,62.93727,127.7253
Female,61.03549,111.327
Female,63.41117,129.1961
Female,57.47225,96.31356
Female,62.93042,136.5968
Female,66.20276,151.3578
Female,59.60115,115.228
Female,63.86337,116.9483
Female,62.98115,154.4285
Female,63.01726,132.0082
Female,66.4166,142.9401
Female,64.98616,148.1718
Female,59.2663,100.6485
Female,68.71007,165.1105
Female,64.43414,138.0021
Female,63.0752,127.702
Female,67.0709,160.4137
Female,62.74736,139.8859
Female,66.36732,156.4211
Female,60.12966,122.9241
Female,62.74552,132.7338
Female,67.44472,162.4364
Female,64.75602,142.1259
Female,62.19067,119.7671
Female,63.33846,126.3817
Female,66.2793,144.8943
Female,59.89492,129.1738
Female,63.21696,142.4265
Female,69.0997,177.0182
Female,66.16373,138.0321
Female,61.28646,119.536
Female,60.27423,106.8539
Female,63.21793,139.746
Female,63.5165,120.81
Female,61.81615,116.2474
Female,66.55589,158.6614
Female,64.48509,133.3226
Female,60.87204,120.3297
Female,63.60802,136.6427
Female,61.30618,121.8892
Female,63.05901,116.4611
Female,56.09825,104.9541
Female,63.19208,126.3319
Female,63.03469,139.2813
Female,66.92154,145.8723
Female,64.80219,159.8771
Female,64.50669,134.6137
Female,69.30311,178.7791
Female,61.3731,111.3079
Female,65.77593,160.8618
Female,68.45891,176.1526
Female,60.09859,122.7449
Female,62.54776,123.9652
Female,65.60045,151.4622
Female,67.65222,174.8346
Female,64.37525,129.3053
Female,60.91327,123.8276
Female,61.99048,110.926
Female,59.13331,129.5377
Female,62.86657,111.47
Female,65.10485,142.2927
Female,61.66263,112.5656
Female,58.63272,102.4691
Female,69.63593,177.5894
Female,67.5524,160.7265
Female,62.18032,135.6108
Female,62.31153,136.2368
Female,60.85899,114.214
Female,66.16688,146.679
Female,58.12602,98.40285
Female,65.64706,143.93
Female,66.47546,149.2052
Female,63.62472,144.0463
Female,62.41477,137.0536
Female,65.4601,159.0432
Female,63.42293,124.689
Female,61.36805,124.9158
Female,64.12106,146.8011
Female,59.34747,100.0921
Female,65.44863,149.8172
Female,57.79039,103.3121
Female,59.02595,116.8115
Female,66.17911,142.6286
Female,64.01459,136.7034
Female,64.59172,154.9319
Female,65.09688,142.3697
Female,60.73154,113.2305
Female,62.41659,129.7538
Female,59.44743,112.1184
Female,58.49047,93.19244
Female,63.11405,145.2688
Female,62.39609,121.5128
Female,64.21832,168.5465
Female,62.98418,138.9241
Female,62.63921,123.9915
Female,59.73528,124.8427
Female,62.70479,135.5906
Female,58.1345,89.35723
Female,65.73435,135.6427
Female,60.84686,97.7246
Female,63.1669,138.0298
Female,63.50469,123.5043
Female,63.11083,135.8049
Female,69.18296,175.9929
Female,65.11385,153.8802
Female,62.67521,109.1476
Female,63.98047,137.0334
Female,63.65044,125.5922
Female,65.34431,140.5871
Female,64.06974,128.5695
Female,68.3782,157.5244
Female,61.11661,101.0975
Female,64.5668,137.4316
Female,69.35189,182.6594
Female,63.39385,134.3317
Female,56.76446,79.17438
Female,63.83251,132.5075
Female,58.85029,119.452
Female,66.24759,163.577
Female,63.074,134.4457
Female,63.76258,132.6111
Female,62.51458,129.1743
Female,61.8276,123.8228
Female,63.49127,123.1866
Female,61.01847,120.4423
Female,63.48964,133.1424
Female,61.52821,117.6547
Female,62.65295,122.7564
Female,64.19308,137.8402
Female,65.79956,157.2937
Female,63.78705,120.8385
Female,61.18626,109.5824
Female,59.35383,106.1083
Female,62.70492,142.7895
Female,61.92625,113.648
Female,61.99107,131.4107
Female,58.16246,105.147
Female,67.41183,147.3608
Female,62.07478,119.6593
Female,65.49806,159.0898
Female,62.61528,128.1681
Female,64.43376,162.5245
Female,63.44921,132.0188
Female,64.03601,144.4896
Female,62.86798,122.7818
Female,61.84497,110.9816
Female,62.79582,128.8063
Female,60.39683,112.8827
Female,61.93096,141.4413
Female,66.47257,162.581
Female,61.6114,124.5317
Female,62.57932,141.3751
Female,62.03532,119.4181
Female,61.87303,122.5385
Female,64.83347,138.5217
Female,58.91796,111.3344
Female,63.52296,136.5705
Female,62.35334,124.0674
Female,65.87311,155.9155
Female,64.96207,141.4825
Female,66.72244,122.7937
Female,61.31119,113.5196
Female,63.5018,123.0756
Female,64.65585,143.8268
Female,69.42028,181.8538
Female,62.33796,107.0039
Female,63.94441,126.9786
Female,67.61463,174.3225
Female,67.11709,154.1726
Female,60.51918,133.5392
Female,61.83565,141.5797
Female,66.47796,146.5796
Female,68.45242,171.5733
Female,68.17866,144.3336
Female,61.11887,108.439
Female,63.39579,145.615
Female,66.32447,148.6708
Female,66.04561,143.3278
Female,64.74244,167.1416
Female,67.51136,159.9497
Female,61.77511,113.1537
Female,65.18693,135.4323
Female,60.42563,130.6294
Female,63.46075,127.3057
Female,62.09292,116.7642
Female,63.6645,132.2956
Female,60.05085,115.6562
Female,64.22887,140.9977
Female,64.33411,138.7394
Female,60.60735,109.0514
Female,63.92489,132.9605
Female,63.76781,134.7516
Female,61.20713,104.5146
Female,64.22636,152.9721
Female,62.01192,125.2862
Female,62.17552,144.1846
Female,59.85024,101.7162
Female,63.6426,135.4228
Female,64.98581,141.2884
Female,62.47643,132.5185
Female,60.18554,102.0987
Female,64.62829,137.1749
Female,61.42411,148.1148
Female,64.3741,155.0827
Female,61.46463,120.7152
Female,64.65082,135.0336
Female,64.18746,133.3506
Female,68.71084,178.8707
Female,64.29327,146.7016
Female,63.5822,147.6505
Female,65.21911,138.57
Female,66.3659,137.2876
Female,61.61687,117.1336
Female,64.79543,152.9183
Female,60.68438,118.0777
Female,69.5343,163.7961
Female,66.17809,157.7924
Female,65.42759,143.3363
Female,59.16704,109.8701
Female,65.29602,141.5512
Female,60.25778,115.3898
Female,64.43205,159.3359
Female,59.3848,109.6884
Female,64.83956,137.7001
Female,65.61561,123.4983
Female,66.93463,143.2038
Female,63.67417,135.831
Female,57.76481,89.79
Female,68.75218,174.5804
Female,65.96219,150.7635
Female,64.27186,121.7413
Female,66.54081,150.9714
Female,66.83549,155.9951
Female,66.72763,162.5988
Female,63.8828,139.2028
Female,57.15803,94.2632
Female,66.79393,127.0968
Female,60.80972,120.9402
Female,67.62792,169.6879
Female,63.04338,117.034
Female,59.90653,105.6498
Female,61.52958,126.3521
Female,66.012,147.196
Female,65.83137,147.1505
Female,62.05499,115.7671
Female,67.04492,140.8155
Female,62.13057,125.2835
Female,60.2848,126.9567
Female,64.9815,140.4008
Female,61.72454,134.2555
Female,67.92276,172.1683
Female,64.84396,143.463
Female,65.01138,151.1891
Female,65.05641,151.1135
Female,65.22021,150.4413
Female,68.33326,159.0895
Female,66.43653,129.359
Female,57.79553,112.4582
Female,63.06769,131.4925
Female,59.77273,127.0655
Female,58.1187,116.3968
Female,57.93667,97.70828
Female,58.82326,108.3596
Female,65.54462,142.7036
Female,65.33505,147.1024
Female,63.01373,115.9619
Female,65.72858,137.8399
Female,66.46982,152.8094
Female,63.63796,131.4207
Female,59.62371,107.3752
Female,63.95732,148.3694
Female,62.36355,113.9269
Female,64.08886,136.7925
Female,64.84646,139.1693
Female,62.55458,135.6655
Female,61.27881,135.0812
Female,63.23142,138.8313
Female,63.41744,144.8739
Female,60.12417,109.3889
Female,67.8441,171.7366
Female,63.07118,145.8706
Female,63.40033,147.6049
Female,62.68793,116.2715
Female,62.67827,120.9059
Female,63.58764,117.4408
Female,63.33191,126.1083
Female,58.55851,131.4042
Female,65.06804,160.8007
Female,63.8796,143.9089
Female,65.48405,144.4101
Female,65.20336,125.1987
Female,64.55962,151.292
Female,60.45991,125.4639
Female,64.92024,152.8992
Female,67.12242,165.3249
Female,72.42977,177.9695
Female,65.23156,174.4706
Female,60.81506,108.7084
Female,61.67518,134.7081
Female,65.49994,171.1312
Female,63.83449,133.7769
Female,64.25826,144.0806
Female,61.70867,132.9151
Female,63.91102,128.0941
Female,59.02626,106.3705
Female,64.79939,146.0368
Female,65.45026,150.3388
Female,61.89317,128.5572
Female,56.88597,99.87359
Female,59.14125,103.0266
Female,63.4769,127.3367
Female,60.66417,111.1658
Female,62.98598,129.4492
Female,69.80909,162.6507
Female,66.47571,164.8654
Female,61.1135,114.4334
Female,66.37021,149.479
Female,67.3818,144.3067
Female,64.40327,162.5612
Female,63.50083,126.8606
Female,66.19057,149.5818
Female,62.38105,117.82
Female,63.97034,146.3027
Female,63.53531,121.1159
Female,65.27142,133.5733
Female,62.02901,113.8887
Female,63.80413,120.608
Female,66.05966,158.5356
Female,65.4063,158.0554
Female,59.39465,124.2122
Female,65.13074,130.16
Female,62.82344,126.797
Female,65.28,157.98
Female,60.39901,115.4168
Female,59.17069,106.1396
Female,63.99362,139.8677
Female,62.48908,124.1755
Female,65.62424,153.827
Female,64.33766,135.0439
Female,67.91705,157.9718
Female,63.76821,143.7238
Female,61.01947,106.8553
Female,61.30911,115.7889
Female,63.10953,117.8958
Female,68.29772,150.1467
Female,60.6892,125.5696
Female,57.55275,98.64396
Female,58.70724,120.2535
Female,62.70362,100.2348
Female,64.5678,153.5683
Female,63.08074,128.4784
Female,67.05399,144.3474
Female,61.41531,106.295
Female,66.53551,155.3709
Female,63.79596,145.8788
Female,63.12614,136.2399
Female,61.75766,115.5816
Female,66.19213,145.5792
Female,61.68868,117.6314
Female,60.9183,114.0331
Female,62.36677,131.7405
Female,67.33435,168.6263
Female,67.44366,160.2882
Female,65.69746,142.1577
Female,64.49729,126.5846
Female,67.21772,153.9896
Female,64.67369,143.7753
Female,66.0854,140.3224
Female,61.7457,132.5957
Female,64.97788,123.6997
Female,63.19235,140.3867
Female,61.73773,123.0801
Female,64.21729,137.0015
Female,66.18921,126.3763
Female,62.78875,126.4227
Female,62.30307,139.1943
Female,61.97631,141.8558
Female,63.17995,124.906
Female,63.56266,151.2952
Female,63.80648,122.7794
Female,58.72052,106.0669
Female,65.44009,146.9589
Female,63.31715,129.3063
Female,63.13238,126.4838
Female,62.19019,126.9125
Female,61.21435,112.9152
Female,64.71529,143.9397
Female,66.73873,144.412
Female,61.86273,132.6022
Female,63.15505,141.4874
Female,67.41984,148.6057
Female,62.65729,121.0875
Female,67.9908,172.2176
Female,63.13886,141.7698
Female,64.13034,121.2926
Female,57.07266,93.74614
Female,68.41438,163.7851
Female,62.59476,145.9878
Female,69.40649,156.8767
Female,63.15343,136.6216
Female,58.11787,102.089
Female,65.28486,125.1311
Female,60.76069,116.9754
Female,67.58884,150.3806
Female,64.42829,138.2257
Female,61.15387,135.4254
Female,61.81139,127.2483
Female,67.122,148.8265
Female,62.54949,131.1112
Female,67.14373,155.8316
Female,64.79896,152.8287
Female,65.96527,148.8006
Female,62.08759,125.4503
Female,64.18915,112.507
Female,64.62429,138.1123
Female,62.26483,147.9644
Female,62.77852,140.3879
Female,63.07403,155.2781
Female,64.26471,150.0713
Female,67.41829,156.6818
Female,64.35534,138.3113
Female,65.96228,156.0961
Female,63.73237,151.2388
Female,70.36012,185.8487
Female,66.05447,145.1395
Female,63.87808,125.1736
Female,65.81717,153.3416
Female,54.87373,78.60667
Female,62.19995,127.2296
Female,67.43486,170.955
Female,67.07071,154.7115
Female,64.05349,142.9994
Female,58.40403,106.7711
Female,59.15051,103.999
Female,65.48183,134.9544
Female,62.09718,124.4108
Female,66.35896,154.0191
Female,67.86895,147.8656
Female,65.42523,147.021
Female,63.79996,134.947
Female,67.02293,181.7931
Female,65.86063,165.4141
Female,62.35637,120.6625
Female,58.72222,110.5384
Female,73.38959,190.0787
Female,64.25834,140.2368
Female,61.19072,124.4633
Female,60.38028,115.0272
Female,66.62045,152.2754
Female,63.95333,131.4531
Female,65.94667,145.0981
Female,61.86092,132.4735
Female,66.68351,142.9568
Female,68.26421,158.7937
Female,68.73195,164.1102
Female,62.31175,105.1464
Female,63.07502,146.9056
Female,56.81032,84.17069
Female,64.09322,128.4177
Female,65.33745,139.2773
Female,61.96829,132.7656
Female,68.09769,152.1792
Female,62.74526,133.2928
Female,61.86656,118.7645
Female,61.72793,132.7116
Female,66.20945,140.5064
Female,67.15134,156.3023
Female,66.13817,152.0831
Female,64.446,142.8212
Female,62.3693,129.345
Female,60.64027,118.1367
Female,64.51847,129.8037
Female,60.38865,124.9822
Female,59.93998,102.4669
Female,60.9162,120.9432
Female,67.9991,158.572
Female,65.90905,149.0594
Female,62.98801,142.5439
Female,63.38351,125.6621
Female,68.61112,174.9782
Female,64.09621,146.6405
Female,67.11174,162.6048
Female,59.51589,124.8896
Female,62.23575,120.4213
Female,64.93939,149.1629
Female,67.72459,161.3533
Female,63.9357,142.9878
Female,65.21523,155.6114
Female,63.75811,152.0395
Female,63.9977,143.3417
Female,65.88151,138.8978
Female,67.67987,175.0128
Female,64.39017,125.61
Female,67.03116,154.4844
Female,57.11254,98.79404
Female,62.89953,117.4227
Female,64.04509,138.7612
Female,67.78128,162.1556
Female,60.01308,113.8784
Female,61.44066,126.2999
Female,59.74228,95.93329
Female,64.33506,138.702
Female,61.04345,113.1825
Female,64.63379,138.1461
Female,66.09496,153.2642
Female,59.60563,109.3918
Female,65.49935,152.9271
Female,66.1055,154.5955
Female,67.10685,151.9114
Female,61.30179,127.0669
Female,60.82212,127.4414
Female,61.37895,128.4445
Female,68.93766,155.6898
Female,64.91213,151.4918
Female,65.30241,149.4628
Female,62.48569,116.4608
Female,67.47905,160.8827
Female,59.42491,94.74701
Female,66.90286,141.3175
Female,62.84716,152.6104
Female,61.43533,125.9788
Female,64.6504,143.5108
Female,59.36814,118.7645
Female,64.83044,152.943
Female,63.50589,138.2216
Female,59.90854,115.5259
Female,67.20874,171.1849
Female,60.14332,118.7977
Female,64.2816,135.9661
Female,67.94567,168.8945
Female,61.45448,104.3134
Female,62.34378,129.9662
Female,61.95896,132.6924
Female,70.74209,180.0539
Female,62.03305,108.174
Female,64.26914,140.5711
Female,63.14844,125.3869
Female,63.71273,138.94
Female,63.98176,147.8129
Female,64.9269,147.924
Female,63.33685,137.975
Female,69.86143,178.3918
Female,65.91222,159.2318
Female,67.12519,168.0639
Female,66.22233,144.6863
Female,63.32843,136.3932
Female,61.917,126.8784
Female,57.78323,126.1436
Female,58.73843,96.76194
Female,63.0203,137.899
Female,61.01799,120.1396
Female,67.67446,156.5133
Female,60.83468,123.805
Female,63.33258,163.079
Female,66.49987,143.758
Female,60.92587,131.9394
Female,62.81778,122.4127
Female,62.84467,132.369
Female,65.69014,142.5324
Female,60.9421,126.7136
Female,60.33197,86.05905
Female,65.07387,141.8101
Female,64.54825,124.9758
Female,65.37717,136.1998
Female,62.25156,135.9324
Female,65.56946,138.5393
Female,68.30323,167.9996
Female,64.71589,139.5228
Female,62.98086,132.0966
Female,60.75422,110.1337
Female,59.99781,113.6511
Female,61.21784,115.6557
Female,66.18554,154.3208
Female,61.28621,132.2743
Female,62.83402,132.1692
Female,63.09946,133.5681
Female,63.81485,132.2134
Female,66.17221,145.7981
Female,65.14538,138.4226
Female,57.25812,101.7142
Female,58.42523,105.7549
Female,66.81935,149.6589
Female,63.69488,125.93
Female,61.26696,127.8804
Female,69.43435,162.5521
Female,62.98393,129.1584
Female,64.0631,114.0596
Female,64.85349,147.528
Female,67.81182,138.0977
Female,62.81975,125.4412
Female,60.57091,122.9122
Female,61.62234,109.7253
Female,66.29541,134.6153
Female,61.25358,109.6818
Female,66.32522,157.638
Female,65.43167,139.7175
Female,63.688,136.3534
Female,60.2987,119.4834
Female,63.61121,136.6459
Female,63.54011,133.5909
Female,63.85369,147.6691
Female,64.85237,140.3045
Female,64.67312,130.312
Female,61.38777,123.0185
Female,62.82995,146.4541
Female,60.18188,131.3801
Female,63.47643,130.6478
Female,63.91369,140.6429
Female,63.67784,149.897
Female,61.2112,118.3961
Female,63.85166,144.7602
Female,64.65857,131.1198
Female,62.72472,158.2855
Female,60.05136,124.6791
Female,64.08354,134.3137
Female,65.21151,148.9943
Female,64.05016,144.662
Female,67.10773,161.9692
Female,62.84232,134.9915
Female,66.98173,158.848
Female,64.00175,118.4596
Female,67.32482,158.5618
Female,60.22859,120.9704
Female,61.71993,120.2295
Female,62.80749,137.58
Female,61.44295,127.6018
Female,64.50683,138.6148
Female,63.45655,138.2068
Female,66.44922,152.4826
Female,62.356,124.7235
Female,63.62006,134.7238
Female,65.16889,150.7173
Female,57.1482,91.64547
